candidate_name,party,age,state,criminal_cases,education,total_assets,liabilities,year
Sameer Singh,All India Forward Bloc,31,Uttarakhand,1,Graduate Professional,7134997,0,2024
Samrendra Kumar,IND,32,Uttarakhand,0,Post Graduate,1705000,290000,2024
Sanatan Pandey,SP,61,Uttarakhand,2,Others,24950786,624502,2024
Sandeep Kumar,IND,42,Uttarakhand,0,12th Pass,7693353,4368282,2024
Sandeep Singh,National Jan Dal,40,Uttarakhand,0,12th Pass,0,0,2024
Sandesh,BSP,46,Uttarakhand,0,Graduate,4090511,0,2024
Sandhya Jaiswal,Parivartan Samaj Party,31,Uttarakhand,0,Post Graduate,573585,0,2024
Sangam Lal Gupta,BJP,52,Uttarakhand,2,8th Pass,394932229,165345,2024
Sangeeta Tomar,Bharatiya Majdoor Janta Party,47,Uttarakhand,0,Literate,16680000,62708,2024
Sangeeta Yadav,Subhashwadi Bhartiya Samajwadi Party (Subhas Party),32,Uttarakhand,0,Post Graduate,0,0,2024
Sangita Rajvanshi,SP,41,Uttarakhand,0,10th Pass,49645031,0,2024
Sanjay Kumar,IND,33,Uttarakhand,0,12th Pass,105000,0,2024
Sanjay Kumar Bharti,Rashtriya Samaj Dal (R),54,Uttarakhand,0,8th Pass,1685000,122000,2024
Sanjay Kumar Sinha,Jai Hind National Party,45,Uttarakhand,0,12th Pass,12200000,3000000,2024
Sanjay Kumar Tiwari,IND,49,Uttarakhand,0,Graduate Professional,0,0,2024
Sanjay Singh,"Proutist Bloc, India",38,Uttarakhand,0,Post Graduate,1095055,0,2024
Sanjay Singh Rana,Bhartiya Sarvdharm Party,44,Uttarakhand,0,Graduate,10436000,1200000,2024
Sanjeev Kumar,IND,45,Uttarakhand,2,Post Graduate,164500,0,2024
Sanjeev Kumar Balyan,BJP,51,Uttarakhand,2,Doctorate,31139902,0,2024
Sanjeev Kumar Mishra,Yuva Vikas Party,45,Uttarakhand,0,Post Graduate,0,0,2024
Sanjiv Kumar,Spashtwadi Jan Aadhar Party,58,Uttarakhand,0,Graduate,6632183,0,2024
Santosh,Kisan Kranti Dal,40,Uttarakhand,2,8th Pass,4740000,0,2024
Santosh Kumar,IND,42,Uttarakhand,0,Post Graduate,542146,0,2024
Santosh Kumar,IND,40,Uttarakhand,0,Graduate,38000,0,2024
Santosh Kumar Gupta,Janlok Vikas Party,42,Uttarakhand,0,Post Graduate,0,0,2024
Santram,Samajhdar Party,42,Uttarakhand,0,Graduate,2834000,0,2024
Sarfaraz Ahmad,IND,38,Uttarakhand,0,Post Graduate,1275000,0,2024
Sarika Singh Baghel,BSP,44,Uttarakhand,0,Post Graduate,7956410,1000000,2024
Sarvajeet Singh,Kamera Samaj Party,49,Uttarakhand,0,Post Graduate,4235412,0,2024
Sarvar Ali,Sarvar Party,29,Uttarakhand,0,Post Graduate,0,0,2024
Sarvesh Kumar,Bharatiya Majdoor Janta Party,34,Uttarakhand,0,Graduate Professional,1130000,0,2024
Satender Kumar Mall,IND,39,Uttarakhand,0,Post Graduate,92603648,28500000,2024
Satendra Kumar Maurya,IND,35,Uttarakhand,0,Graduate,14148641,0,2024
Satish Chand Prajapati Fauji,Samajhdar Party,57,Uttarakhand,1,12th Pass,9145000,250000,2024
Satish Kumar,Swatantra Jantaraj Party,52,Uttarakhand,0,8th Pass,0,0,2024
Satish Kumar,IND,25,Uttarakhand,0,12th Pass,1174900,324000,2024
Satish Kumar Gautam,BJP,51,Uttarakhand,0,Graduate,160624125,46570044,2024
Satyadev,Purvanchal Mahapanchayat,54,Uttarakhand,0,10th Pass,299000,0,2024
Satydev Yadav,IND,55,Uttarakhand,3,Post Graduate,180900500,0,2024
Satyendra Kumar Maurya,BSP,50,Uttarakhand,0,12th Pass,0,0,2024
Satyvant Pratap Singh,IND,39,Uttarakhand,2,12th Pass,1081500,0,2024
Saudager,IND,40,Uttarakhand,0,5th Pass,1522000,13000,2024
Saurabh,BSP,34,Uttarakhand,0,Post Graduate,2869312,0,2024
Savitri Devi,Rashtriya Janshakti Samaj Party,39,Uttarakhand,0,12th Pass,82731,0,2024
Shabana Khatoon,Peace Party,39,Uttarakhand,0,Literate,0,0,2024
Shabnam,IND,33,Uttarakhand,1,Graduate,1620000,0,2024
Shah Alam,Apna Dal (Kamerawadi),50,Uttarakhand,0,Graduate,2093548,0,2024
Shahbaj,IND,39,Uttarakhand,0,10th Pass,6951000,0,2024
Shailendra Kumar,Bharat Mahaparivar Party,51,Uttarakhand,0,Graduate,2000715,0,2024
Shailendra Kumar,Bharatiya Kisan Parivartan Party,35,Uttarakhand,1,Post Graduate,0,0,2024
Shailendra Kumar Mishra,Sanyogwadi Party,34,Uttarakhand,0,12th Pass,2075000,1000000,2024
Shakil Ahmed,Samata Party,36,Uttarakhand,0,Graduate,900000,0,2024
Shankar Suman Tivari,IND,29,Uttarakhand,1,Graduate,1273300,0,2024
Shanti Devi,IND,41,Uttarakhand,0,Literate,2070137,0,2024
Shashank Mani,BJP,54,Uttarakhand,0,Post Graduate,0,0,2024
Shashidhar,IND,39,Uttarakhand,0,Post Graduate,2118598,0,2024
Shashikant Shamar,IND,43,Uttarakhand,0,10th Pass,478000,0,2024
Sher Singh,Yuga Thulasi Party,50,Uttarakhand,0,10th Pass,9356000,0,2024
Sheshnath,IND,55,Uttarakhand,0,12th Pass,4011045,0,2024
Shikha Sharma,IND,33,Uttarakhand,1,12th Pass,0,0,2024
Shiv Kumar,IND,73,Uttarakhand,0,Graduate,20523591,0,2024
Shiv Kumar,IND,44,Uttarakhand,0,12th Pass,51827766,0,2024
Shiv Kumar Doharey,BSP,59,Uttarakhand,0,Graduate Professional,25909359,0,2024
Shiv Pal Patel,IND,46,Uttarakhand,0,12th Pass,173130,0,2024
Shiv Pal Singh Patel (Dr. S P Singh),SP,68,Uttarakhand,0,Post Graduate,0,0,2024
Shiv Prakash Singh,IND,57,Uttarakhand,0,Graduate,13731000,0,2024
Shiv Prasad,IND,51,Uttarakhand,1,8th Pass,3280000,0,2024
Shiv Prasad Vishwakarma,Samyak Party,55,Uttarakhand,0,Post Graduate,6228361,0,2024
Shiv Prasad Yadav,BSP,53,Uttarakhand,0,Graduate,230475225,22129056,2024
Shiv Ram Sharma,Moulik Adhikar Party,67,Uttarakhand,0,Post Graduate,0,0,2024
Shivam Ashutosh,IND,43,Uttarakhand,0,Graduate,7910975,721505,2024
Shivpujan,Rashtriya Samaj Paksha,28,Uttarakhand,0,Graduate Professional,2935974,0,2024
Shivram,INC,58,Uttarakhand,0,12th Pass,14681000,500000,2024
Shivshankar Prajapati,Bhagidari Party(P),50,Uttarakhand,0,Post Graduate,3704531,0,2024
Shobhanath Prajapati,Bhagidari Party(P),47,Uttarakhand,0,8th Pass,0,0,2024
Shokinder Kumar,IND,33,Uttarakhand,0,Literate,892500,0,2024
Shravan Kumar,IND,56,Uttarakhand,0,Graduate,745000,0,2024
Shrawan Kumar Tripathi,IND,61,Uttarakhand,0,Post Graduate,21129043,207733,2024
Shreenarayan Mishra,Akhil Bhartiya Sarvjan Hit Party,49,Uttarakhand,0,Graduate,4329379,0,2024
Shreya Verma,SP,31,Uttarakhand,2,Graduate,0,0,2024
Shrikrishna,IND,64,Uttarakhand,0,12th Pass,4965500,0,2024
Shripati Maurya,IND,40,Uttarakhand,0,Graduate,92000,0,2024
Shriram Prasad,Al-Hind Party,44,Uttarakhand,0,10th Pass,25000,0,2024
Shriram Singh Gaur,Bhartiya Shakti Chetna Party,66,Uttarakhand,0,Graduate,1646591,0,2024
Shrvan Kumar Nirala,IND,44,Uttarakhand,3,12th Pass,0,0,2024
Shubh Narayan,BSP,65,Uttarakhand,0,Post Graduate,53224198,0,2024
Shyam Kishor Awasthi,BSP,45,Uttarakhand,4,Graduate Professional,19507907,4710423,2024
Shyam Kumar,Peoples Party of India (Democratic),60,Uttarakhand,0,Graduate,23652000,0,2024
Shyam Singh Yadav,BSP,67,Uttarakhand,0,Post Graduate,160993074,3577000,2024
Shyamveer Singh,Bharatiya Nagrik Party,65,Uttarakhand,0,12th Pass,0,0,2024
Sinod Kumar,IND,45,Uttarakhand,1,8th Pass,2090000,0,2024
Smriti Irani,BJP,48,Uttarakhand,0,12th Pass,175702086,1655830,2024
Sonam Bharti,IND,28,Uttarakhand,0,Post Graduate,1288097,0,2024
Sonu Nigam,IND,39,Uttarakhand,0,12th Pass,2719000,0,2024
Sonu Rai,Mera Adhikaar Rashtriya Dal,36,Uttarakhand,0,12th Pass,0,0,2024
Sripal,BSP,53,Uttarakhand,0,Graduate,37696700,2800000,2024
Subas,IND,56,Uttarakhand,0,12th Pass,10000,0,2024
Subh Narayan Chauhan,BSP,52,Uttarakhand,0,Graduate,4179000,2500000,2024
Subhagi,Janhit Sankalp Party,49,Uttarakhand,0,Not Given,2131139,6139,2024
Subhash Chandra,All India Forward Bloc,61,Uttarakhand,0,12th Pass,0,0,2024
Subhash Chandra Dubey,Naki Bharatiya Ekta Party,64,Uttarakhand,0,Post Graduate,1390500,0,2024
Subrat Pathak,BJP,44,Uttarakhand,1,Graduate,103731650,38281553,2024
Sudarshan Ram,Bhartiya Panchsheel Party,66,Uttarakhand,0,Others,8406581,0,2024
Sudesh Kumar,Lok Jan Sangharsh Party,27,Uttarakhand,0,12th Pass,50000,0,2024
Sudhanshu,IND,54,Uttarakhand,0,12th Pass,0,0,2024
Suhel Haider,Akhil Bhartiya Parivar Party,36,Uttarakhand,0,12th Pass,3228000,0,2024
Sujeet Kumar,IND,30,Uttarakhand,0,Graduate,371000,0,2024
Sukalu,IND,38,Uttarakhand,0,Literate,424374,0,2024
Sukhvir Singh,Swatantra Jantaraj Party,46,Uttarakhand,0,Graduate Professional,3389657,0,2024
Suleman,Swaraj Bhartiya Nyay Party,54,Uttarakhand,0,Literate,0,0,2024
Sumeshwar,IND,39,Uttarakhand,1,12th Pass,12743377,0,2024
Sunil,IND,32,Uttarakhand,0,8th Pass,1418100,0,2024
Sunil,Bhartiya Shakti Chetna Party,35,Uttarakhand,0,Graduate Professional,3222325,428354,2024
Sunil Chandra Pal,Rashtra Uday Party,46,Uttarakhand,0,12th Pass,15509000,0,2024
Sunil Kumar Bhatt,IND,35,Uttarakhand,0,Post Graduate,0,0,2024
Sunil Kumar Mishra,Sarva Samaj Janata Party,49,Uttarakhand,2,12th Pass,2375000,0,2024
Sunil Kumar Mishra,IND,36,Uttarakhand,0,12th Pass,5966000,0,2024
Sunil Kumar Prajapati,Bhagidari Party(P),40,Uttarakhand,0,12th Pass,1090000,0,2024
Sunil Kumar Shukla,Bhartiya Lok Nayak Party,49,Uttarakhand,0,Post Graduate,1604000,56000,2024
Sunil Kumar Verma,IND,43,Uttarakhand,0,8th Pass,0,0,2024
Sunil Shankwar Advocate,IND,42,Uttarakhand,0,Graduate Professional,6839835,0,2024
Sunil Tyagi,IND,55,Uttarakhand,0,12th Pass,35121998,7957745,2024
Sunita Chheda Pasi,Aam Janta Party (India),47,Uttarakhand,0,Illiterate,2569600,0,2024
Sunita Verma,SP,48,Uttarakhand,1,10th Pass,90450909,6429591,2024
Suraj Kumar,Sardar Patel Siddhant Party,26,Uttarakhand,0,Illiterate,0,0,2024
Surendra,Moulik Adhikar Party,34,Uttarakhand,0,Graduate,228500,0,2024
Surendra Kumar,IND,37,Uttarakhand,0,8th Pass,2987000,0,2024
Surendra Kumar,Swatantra Jantaraj Party,26,Uttarakhand,0,Post Graduate,2701500,0,2024
Surendra Pal Singh,BSP,79,Uttarakhand,0,Graduate Professional,22879190,0,2024
Suresh,IND,54,Uttarakhand,0,5th Pass,0,0,2024
Suresh Chand Kardam,SP,63,Uttarakhand,1,Illiterate,346396601,0,2024
Suresh Chandra,IND,69,Uttarakhand,0,Graduate Professional,18981221,0,2024
Suresh Chandra Gautam,BSP,62,Uttarakhand,0,Post Graduate,21460084,6023429,2024
Suresh Chandra Vaghel,Rashtriya Shoshit Samaj Party,56,Uttarakhand,1,8th Pass,2405958,0,2024
Suresh Kumar,Eklavya Samaj Party,40,Uttarakhand,0,Graduate,0,0,2024
Suresh Singh,BSP,65,Uttarakhand,0,Graduate,59131719,0,2024
Surya Bali Prasad,Aazad Samaj Party (Kanshi Ram),62,Uttarakhand,0,Doctorate,7993000,0,2024
Surya Prakash Gautam,Sardar Patel Siddhant Party,37,Uttarakhand,1,Graduate,1096500,0,2024
Sushil,All India Forward Bloc,54,Uttarakhand,0,12th Pass,9307553,0,2024
Sushil Kumar,IND,36,Uttarakhand,2,Graduate Professional,0,0,2024
Sushil Kumar Shukla,IND,54,Uttarakhand,1,Graduate Professional,2701000,800000,2024
Sushmita Saroj,IND,27,Uttarakhand,0,Graduate,275281,0,2024
Swami Prasad Maurya,Rashtriya Shoshit Samaj Party,69,Uttarakhand,9,Post Graduate,87267479,0,2024
Swami Sachchidanand Hari Sakshi,BJP,68,Uttarakhand,2,Doctorate,67226281,0,2024
Tanuj Punia,INC,39,Uttarakhand,1,Graduate Professional,0,0,2024
Tasmeem Bano,IND,53,Uttarakhand,1,Literate,789906771,61026227,2024
Taufik Ahamad,IND,39,Uttarakhand,0,Post Graduate,11144500,0,2024
Thakur Prasad Yadav,BSP,56,Uttarakhand,1,12th Pass,120570594,14690230,2024
Uday Veer Singh,Peoples Party of India (Democratic),35,Uttarakhand,0,Graduate,455000,0,2024
Udayraj,IND,65,Uttarakhand,0,12th Pass,0,0,2024
Udayraj Verma,IND,50,Uttarakhand,0,8th Pass,3247000,0,2024
Udraj Verma,BSP,33,Uttarakhand,0,Graduate,15922173,5665726,2024
Ujjwal Raman Singh,INC,51,Uttarakhand,0,Graduate Professional,268988675,11996527,2024
Umesh,IND,39,Uttarakhand,0,12th Pass,61500,0,2024
Umesh Kumar Singh,BSP,54,Uttarakhand,1,Post Graduate,0,0,2024
Upendra Singh,Bharatiya Kisan Parivartan Party,46,Uttarakhand,0,Graduate Professional,4823037,0,2024
Urmila,Samaj Parivartan Party,40,Uttarakhand,0,8th Pass,34000,0,2024
Usha Verma,SP,60,Uttarakhand,2,Post Graduate,68366530,22845,2024
Utkarsh Verma (Madhur),SP,38,Uttarakhand,0,Graduate,48296178,4814945,2024
Valendra Katiyar,SUCI(C),55,Uttarakhand,0,Post Graduate,0,0,2024
Vandna Verma,Naari Nar Rakshak Party,37,Uttarakhand,0,Post Graduate,1303525,0,2024
Ved Prakash,Rashtriya Jansanchar Dal,32,Uttarakhand,0,12th Pass,2215000,0,2024
Vedprakash Mishra,Subhashwadi Bhartiya Samajwadi Party (Subhas Party),33,Uttarakhand,0,Graduate,999000,0,2024
Viabhav Mishra,Bhartiya Shakti Chetna Party,28,Uttarakhand,0,Graduate,15153506,524245,2024
Vidyaprakash,Bharatheeya Jawan Kisan Party,69,Uttarakhand,0,Graduate,0,0,2024
Vidyawati Gautam,IND,46,Uttarakhand,0,5th Pass,175000,0,2024
Vijay,SUCI(C),47,Uttarakhand,0,Graduate Professional,1365000,0,2024
Vijay Kumar,IND,39,Uttarakhand,0,Graduate Professional,1662220,0,2024
Vijay Kumar Dubay,BJP,57,Uttarakhand,2,12th Pass,60174786,0,2024
Vijay Kumar Tiwari,IND,64,Uttarakhand,1,Post Graduate,0,0,2024
Vijay Singh,Sanatan Sanskriti Raksha Dal,35,Uttarakhand,3,8th Pass,2520628,48000,2024
Vijender Singh,BSP,45,Uttarakhand,9,10th Pass,283729274,50000000,2024
Vikas Kumar,IND,43,Uttarakhand,0,12th Pass,6882540,0,2024
Vikram Saini,Akhand Bharat Swatantra Party,48,Uttarakhand,0,8th Pass,994000,0,2024
Vikram Singh,IND,67,Uttarakhand,0,10th Pass,0,0,2024
Vinod Kumar Patel,Sardar Patel Siddhant Party,28,Uttarakhand,0,Graduate Professional,3430000,0,2024
Vinod Kumar Rai,CPI,67,Uttarakhand,3,Graduate,8236962,40000,2024
Vinod Kumar Singh,Bhartiya Uday Nirman Party,44,Uttarakhand,1,Graduate Professional,17566847,0,2024
Vinod Kumar Sonkar,BJP,53,Uttarakhand,2,Graduate,145598217,98912457,2024
Vipin Kumar,Rashtriya Sanskriti Party,40,Uttarakhand,0,12th Pass,0,0,2024
Virendra,Rashtriya Jantantrik Bharat Vikas Party,63,Uttarakhand,0,12th Pass,715000,0,2024
Virendra Chaudhary,INC,49,Uttarakhand,2,Graduate Professional,64377000,700000,2024
Vishwadeep Singh,BJP,75,Uttarakhand,1,Post Graduate,115469473,4356778,2024
Vivek Kumar,Bhartiya Shakti Chetna Party,28,Uttarakhand,0,Graduate,68979,0,2024
Vivek Raj,Janta Samajwadi Party (Vivek Raj),28,Uttarakhand,3,Post Graduate,0,0,2024
Waseem Mian,IND,46,Uttarakhand,0,10th Pass,223769,0,2024
Waseem So Moh Shamim,IND,44,Uttarakhand,0,10th Pass,847000,0,2024
Yadvendra Kishor,IND,44,Uttarakhand,0,Post Graduate,437396,0,2024
Yakub Ansari,Peace Party,33,Uttarakhand,0,Graduate,119000,30000,2024
Yogesh,IND,46,Uttarakhand,0,Doctorate,0,0,2024
Yogesh Jaiswal,IND,47,Uttarakhand,1,Post Graduate,3446753,0,2024
Yogesh Kumar Talan,IND,49,Uttarakhand,0,Graduate,142315280,0,2024
Yugal Kishor Shukla,Aam Janta Party (India),34,Uttarakhand,0,Graduate Professional,2233000,0,2024
Zaheer,IND,52,Uttarakhand,2,Illiterate,3135000,200000,2024
Zeeshan Khan,BSP,31,Uttarakhand,1,10th Pass,0,0,2024
Zia Ur Rehman,SP,36,Uttarakhand,6,Graduate Professional,18967476,0,2024
Aabdusa Sattar Sekh,Indian National Socialistic Action Forces,41,West Bengal,0,10th Pass,7519370,800000,2024
Abdul Imran,IND,36,West Bengal,0,12th Pass,46000,0,2024
Abhijit Das (Bobby),BJP,54,West Bengal,13,Post Graduate,9918174,552898,2024
Abhijit Gangopadhyay,BJP,61,West Bengal,0,Graduate Professional,46255624,5077654,2024
Abhijit Maji,IND,47,West Bengal,0,8th Pass,0,0,2024
Abhijit Mandal,SUCI(C),47,West Bengal,0,Graduate,8485209,0,2024
Abhishek Banerjee,AITC,36,West Bengal,2,Post Graduate,23264563,3600000,2024
Abu Taher Khan,AITC,62,West Bengal,3,10th Pass,38476131,0,2024
Adarsha Mondal,IND,35,West Bengal,0,12th Pass,1381225,0,2024
Adhikari Deepak (Dev),AITC,41,West Bengal,0,Others,0,0,2024
Adhikari Soumendu,BJP,41,West Bengal,6,Post Graduate,26179993,287970,2024
Adhir Chandra Barman,IND,44,West Bengal,0,10th Pass,2950000,0,2024
Adhir Ranjan Chowdhury,INC,68,West Bengal,5,8th Pass,117348800,2462632,2024
Adhir Swarnakar,IND,43,West Bengal,0,10th Pass,57000,0,2024
Afroja Khatun Mondal,All India Secular Front,38,West Bengal,0,12th Pass,0,0,2024
Agnimitra Paul,BJP,51,West Bengal,11,Graduate,26432790,12011270,2024
Ahmed Hedatul Hasan,IND,28,West Bengal,0,12th Pass,188500,18000,2024
Ajanta Sarkar,Bharatiya National Janata Dal,59,West Bengal,0,Graduate,977700,16938,2024
Ajay Kumar Das,All India Secular Front,34,West Bengal,0,Post Graduate,3619513,1800000,2024
Ajaz Ahmed Ansari,IND,45,West Bengal,6,8th Pass,0,0,2024
Ajit Kumar Mandal,IND,58,West Bengal,0,Post Graduate,6387077,0,2024
Ajit Mahato,IND,46,West Bengal,0,12th Pass,15000,0,2024
Ajit Prasad Mahata,IND,70,West Bengal,21,Graduate,4533103,0,2024
Akhtar Rahaman Biswas,All India Secular Front,31,West Bengal,1,12th Pass,315220,46922,2024
Al. Monowara Begam,India Manus Party,49,West Bengal,0,Literate,0,0,2024
Alakesh Das,CPI(M),61,West Bengal,1,Graduate Professional,8627408,0,2024
Alam Mostaque,INC,67,West Bengal,0,Post Graduate,23771891,0,2024
Ali Imran,IND,25,West Bengal,0,8th Pass,370605,500000,2024
Ali Imran Ramz,INC,45,West Bengal,3,Graduate Professional,38224607,2006660,2024
Alik Kumar Kundu,IND,41,West Bengal,0,Post Graduate,0,0,2024
Alok Dolai,IND,47,West Bengal,0,Post Graduate,2442757,1247000,2024
Amal Chandra Sarkar,BSP,58,West Bengal,0,10th Pass,7838500,0,2024
Amal Das,IND,54,West Bengal,0,12th Pass,553008,0,2024
Amal Kumar Barman,IND,49,West Bengal,0,10th Pass,9166795,20000,2024
Amal Kumar Dey,IND,67,West Bengal,0,Graduate,0,0,2024
Amal Kumar Deyati,Bharatiya Nyay-Adhikar Raksha Party,62,West Bengal,1,12th Pass,3411000,0,2024
Amal Kumar Rabidas,IND,39,West Bengal,0,10th Pass,2750808,0,2024
Amarnath Chowdhury,SUCI(C),68,West Bengal,0,Others,16072591,0,2024
Amit Kumar Choubey,IND,36,West Bengal,0,12th Pass,3021239,0,2024
Amiy Ghosh,IND,68,West Bengal,0,10th Pass,0,0,2024
Amrita Roy,BJP,62,West Bengal,0,Graduate Professional,5543104087,0,2024
Angshudhar Mandal,SUCI(C),50,West Bengal,0,Graduate,2023500,0,2024
Anindita Jana (Das),SUCI(C),47,West Bengal,0,Post Graduate,3407621,517334,2024
Anisur Rahaman Sk,IND,32,West Bengal,0,8th Pass,38000,0,2024
Anjan (Babalu) Mandal,BSP,53,West Bengal,0,Graduate,0,0,2024
Anjan Goswami,Bharatiya Nyay-Adhikar Raksha Party,61,West Bengal,0,12th Pass,515000,0,2024
Anta Hansda,BSP,42,West Bengal,0,Graduate Professional,3101603,1310000,2024
Anujit Kumar Nan,IND,54,West Bengal,0,Graduate,11420211,0,2024
Anwarul Hoque,IND,26,West Bengal,0,12th Pass,48584,0,2024
Arit Karak,IND,27,West Bengal,0,12th Pass,0,0,2024
Arjun Indwar,IND,62,West Bengal,0,Graduate,7402202,0,2024
Arjun Kumar Maity,IND,38,West Bengal,2,12th Pass,531699,0,2024
Arjun Singh,BJP,62,West Bengal,93,12th Pass,27476986,11807539,2024
Arun Sarkar,IND,57,West Bengal,0,10th Pass,1767500,0,2024
Arunkumar Hansda,BSP,61,West Bengal,0,12th Pass,0,0,2024
Arunuday Paulchowdhury,BJP,62,West Bengal,1,Graduate,2464188,303750,2024
Arup Chakraborty,AITC,68,West Bengal,0,Graduate Professional,171911710,65685037,2024
Arup Kanti Digar,BJP,52,West Bengal,0,Graduate,3581947,390764,2024
Ashis Das,IND,31,West Bengal,0,12th Pass,109623,0,2024
Ashish Bhuimali,IND,25,West Bengal,0,8th Pass,0,0,2024
Ashok Kandary,BJP,48,West Bengal,0,Graduate Professional,200152336,0,2024
Ashok Purkait,BJP,41,West Bengal,1,Post Graduate,7249000,1607557,2024
Ashoke Purokait,IND,36,West Bengal,0,8th Pass,670000,0,2024
Ashoke Sardar,IND,31,West Bengal,0,12th Pass,23500,0,2024
Asim Kumar Sarkar,BJP,63,West Bengal,5,Literate,0,0,2024
Asim Mandal,Jan Sangh Party,34,West Bengal,0,12th Pass,131195,0,2024
Asim Ray,Bhartiya Lokmat Rashtrwadi Party,59,West Bengal,0,Graduate,8007903,217192,2024
Asit Baran Mahato,Party for Democratic Socialism,55,West Bengal,0,10th Pass,349892,0,2024
Asit Kumar Mal,AITC,69,West Bengal,0,Graduate,11257405,464417,2024
Atanu Das,IND,41,West Bengal,0,Graduate Professional,0,0,2024
Atasi Biswas,Kisan Mazdoor Sangharsh Party,46,West Bengal,0,10th Pass,10000,0,2024
Atul Chandra Bauri,IND,71,West Bengal,1,10th Pass,682793,0,2024
Ayesha Khatun,SUCI(C),54,West Bengal,0,Graduate,100446,0,2024
Azad Kirti Jha,AITC,65,West Bengal,1,Graduate,102014033,5738812,2024
Azahar Mollick,INC,36,West Bengal,0,Graduate,0,0,2024
Babita Bara,Gana Suraksha Party,40,West Bengal,0,12th Pass,102409,0,2024
Bablu Ghanti,IND,49,West Bengal,0,Post Graduate,551500,0,2024
Bakhtiar Mujahit Sahani,IND,37,West Bengal,1,Graduate Professional,1210173,0,2024
Balaram Mandal,IND,49,West Bengal,0,Graduate,2500,0,2024
Banamali Panda,SUCI(C),50,West Bengal,0,Post Graduate,0,0,2024
Bandana Rai,IND,45,West Bengal,0,Post Graduate,986198,0,2024
Bandyopadhyay Sudip,AITC,75,West Bengal,2,Graduate,84812907,0,2024
Bapi Haldar,AITC,37,West Bengal,1,Graduate,24530801,58849,2024
Bapi Haldar,IND,37,West Bengal,0,10th Pass,23000,0,2024
Bapi Halder,IND,35,West Bengal,0,Graduate,0,0,2024
Bapi Soren,All India Secular Front,34,West Bengal,0,Post Graduate,1183079,100000,2024
Bappa Das,Party for Democratic Socialism,39,West Bengal,0,12th Pass,610540,0,2024
Barun Mahato,IND,42,West Bengal,0,Graduate,2788204,0,2024
Basudeb Sikari,IND,47,West Bengal,0,12th Pass,5605047,2658558,2024
Bhagwat Dass Shastri,IND,51,West Bengal,0,Graduate,0,0,2024
Bhupendra Lepcha,IND,46,West Bengal,0,Graduate Professional,30000,0,2024
Bidesh Basu Maity,IND,47,West Bengal,1,Post Graduate,6271103,2010000,2024
Bidhan Das,IND,42,West Bengal,0,10th Pass,3376900,1920000,2024
Bidyut Gayen,IND,57,West Bengal,0,10th Pass,3037200,400000,2024
Bijoy Dolui,SUCI(C),53,West Bengal,0,Doctorate,0,0,2024
Bijoy Kumar Sarkar,IND,65,West Bengal,1,Doctorate,36133311,0,2024
Bikash Rabidas,BSP,40,West Bengal,0,10th Pass,2133100,0,2024
Bikash Sarkar,Mulnibasi Party of India,42,West Bengal,0,Post Graduate,355000,0,2024
Bimalesh Kumar Hela,BSP,45,West Bengal,0,8th Pass,772000,0,2024
Binay Murmu,North Bengal Peoples Party,41,West Bengal,0,8th Pass,0,0,2024
Binod Mallick,BSP,60,West Bengal,0,12th Pass,1457532,280000,2024
Binoy Krishna Chatterjee,IND,67,West Bengal,0,12th Pass,10188219,0,2024
Biplab Bhatta,CPI,55,West Bengal,5,10th Pass,12997588,775323,2024
Biplab Biswas,BSP,57,West Bengal,0,Graduate,756565,0,2024
Biplab Hembram,IND,26,West Bengal,0,Graduate,0,0,2024
Biplab Kumar Moitra,CPI(M),38,West Bengal,7,10th Pass,2090123,964342,2024
Biplab Mitra,AITC,72,West Bengal,0,Graduate Professional,20758532,1259427,2024
Bipul Chandra Biswas,Mulnibasi Party of India,43,West Bengal,0,8th Pass,155000,0,2024
Birendra Nath Mahanta,SUCI(C),48,West Bengal,0,Graduate Professional,5656021,731179,2024
Birsabir Baskey,Ambedkarite Party of India,35,West Bengal,0,12th Pass,0,0,2024
Bishnu Prasad Sharma,IND,54,West Bengal,4,10th Pass,7627219,1331073,2024
Biswajit Das,IND,43,West Bengal,0,12th Pass,329877,1795200,2024
Biswajit Das,IND,37,West Bengal,0,8th Pass,301509,0,2024
Biswajit Das S/O Late Balaram Das,IND,48,West Bengal,0,12th Pass,3631724,0,2024
Biswajit Das S/O Late Bijay Krishna Das,AITC,57,West Bengal,7,10th Pass,0,0,2024
Biswajit Mishra,All India Arya Mahasabha,40,West Bengal,0,Graduate Professional,4202359,750000,2024
Biswamvoir Kalita,IND,37,West Bengal,0,8th Pass,15745,0,2024
Biswanath Murmu,Ambedkarite Party of India,31,West Bengal,0,Post Graduate,390000,81000,2024
Biswanath Sardar,SUCI(C),51,West Bengal,0,12th Pass,810935,0,2024
Budharu Roy,Kamatapur Peoples Party (United),46,West Bengal,1,10th Pass,0,0,2024
Chandan Mallick,BSP,54,West Bengal,0,Graduate,79884,322341,2024
Chandan Oraon,SUCI(C),48,West Bengal,0,10th Pass,12117,0,2024
Chandrachur Goswami,IND,34,West Bengal,1,Post Graduate,1178394,0,2024
Chapala Ray Majumder,BSP,70,West Bengal,0,Post Graduate,3631015,0,2024
Dasarathi Paik,BSP,54,West Bengal,0,10th Pass,0,0,2024
Daud Ali Gazi,SUCI(C),57,West Bengal,0,Post Graduate,731868,0,2024
