candidate_name,party,age,state,criminal_cases,education,total_assets,liabilities,year
Kanchan Kumari,AITC,28.0,Jharkhand,0,Graduate,5290000,1200000,2019
Kirti Azad,INC,58.0,Jharkhand,4,Graduate,84026755,5147300,2019
Krishna Kumar Singh,Bharat Prabhat Party,28.0,Jharkhand,0,Graduate,2703300,0,2019
Krishna Mardi,Jharkhand Mukti Morcha (Ulgulan),61.0,Jharkhand,0,Graduate,0,0,2019
Lakshmi Devi,IND,49.0,Jharkhand,0,Literate,332262,0,2019
Laxman Giluwa,BJP,57.0,Jharkhand,3,12th Pass,19516408,1265285,2019
Madan Ram,CPI(ML) Red Star,52.0,Jharkhand,0,12th Pass,843000,105000,2019
Madhu Sudan,Jharkhand Party (Secular),63.0,Jharkhand,0,10th Pass,8655000,1000000,2019
Madhusudan Ray,IND,52.0,Jharkhand,0,10th Pass,0,0,2019
Madhvi Singh,AITC,41.0,Jharkhand,0,8th Pass,21365000,0,2019
Mahashay Tudu,Hindusthan Nirman Dal,36.0,Jharkhand,0,8th Pass,1457100,0,2019
Mahendra Hansda,IND,43.0,Jharkhand,11,10th Pass,5987000,0,2019
Mahesh Kumar,Right to Recall Party,36.0,Jharkhand,0,Graduate Professional,1074449,567313,2019
Mahesh Kumar Suman,IND,55.0,Jharkhand,0,Post Graduate,0,0,2019
Mahesh Pahadiya,IND,48.0,Jharkhand,0,Literate,1048500,25000,2019
Malay Kumar Mahato,CPI(ML) Red Star,37.0,Jharkhand,0,12th Pass,124811,11436,2019
Mandal Hansda,IND,65.0,Jharkhand,0,12th Pass,872228,0,2019
Mangal Marandi,IND,34.0,Jharkhand,0,5th Pass,171000,0,2019
Manoj Kumar Pandey,IND,49.0,Jharkhand,0,Post Graduate,0,0,2019
Manoj Kumar Yadav,INC,63.0,Jharkhand,0,Graduate,44186530,249224,2019
Mantosh Kumar Mandal,Amra Bangalee,72.0,Jharkhand,0,Post Graduate,4693000,0,2019
Mary Nisha Hansdak,Bahujan Mukti Party,35.0,Jharkhand,0,12th Pass,603000,0,2019
Md Mahboob Alam,IND,52.0,Jharkhand,0,Literate,1887000,45000,2019
Md Mubarak,Janata Congress,45.0,Jharkhand,0,Literate,0,0,2019
Md. Moin Uddin Ahmad,IND,42.0,Jharkhand,1,Graduate,2876762,60000,2019
Meenakshi Munda,IND,40.0,Jharkhand,0,Doctorate,13477647,851103,2019
Meghnath Rawani,BSP,47.0,Jharkhand,0,Graduate Professional,3662000,0,2019
Meraj Khan,SP,40.0,Jharkhand,3,12th Pass,4070260,250000,2019
Mihir Chandra Mahato,Ambedkarite Party of India,43.0,Jharkhand,0,12th Pass,0,0,2019
Misbahul Islam,Peoples Party of India (Democratic),47.0,Jharkhand,1,12th Pass,3383000,0,2019
Mohril Murmu,IND,69.0,Jharkhand,0,Graduate Professional,790000,0,2019
Monika Kisku,AITC,32.0,Jharkhand,0,Graduate,4946922,950000,2019
Mubin Khan,IND,58.0,Jharkhand,0,12th Pass,1365000,100000,2019
Munna Baraik,Aihra National Party,26.0,Jharkhand,0,12th Pass,0,0,2019
Murari Kapri,Aam Adhikar Morcha,35.0,Jharkhand,0,8th Pass,3325367,1875000,2019
Nageshwar Ganjhu,BSP,36.0,Jharkhand,0,Literate,101166000,0,2019
Nand Kishor Yadav,IND,64.0,Jharkhand,0,10th Pass,2850413,18000,2019
Nand Lal Prasad Keshari,IND,59.0,Jharkhand,0,10th Pass,6689000,2300000,2019
Nandlal Prasad,IND,43.0,Jharkhand,0,Graduate,0,0,2019
Neel Justin Beck,Bharatiya Minorities Suraksha Mahasangh,47.0,Jharkhand,3,12th Pass,258000,132000,2019
Neeraj Hembrom,AIFB,44.0,Jharkhand,0,Graduate,23588789,2508000,2019
Nishikant Dubey,BJP,47.0,Jharkhand,4,Doctorate,462757500,0,2019
Niyaran Herenj,IND,45.0,Jharkhand,0,Post Graduate,1942000,0,2019
Noor Hassan,Rashtriya Samta Party (Secular),47.0,Jharkhand,0,Graduate,0,0,2019
Pankaj Ranjan,Jharkhand Peoples Party,25.0,Jharkhand,0,12th Pass,4726929,0,2019
Panmani Singh,SUCI(C),62.0,Jharkhand,0,Graduate,4283897,20000,2019
Pardeshi Lal Munda,BSP,31.0,Jharkhand,1,12th Pass,611726,0,2019
Parmeshwar Mahto,Jharkhand Party,31.0,Jharkhand,0,12th Pass,1403787,0,2019
Pashupati Nath Singh,BJP,69.0,Jharkhand,0,Graduate,0,0,2019
Pawan Kumar,IND,35.0,Jharkhand,1,Graduate,6830000,1000000,2019
Pradeep Yadav,Jharkhand Vikas Morcha (Prajatantrik),53.0,Jharkhand,13,Graduate,14197149,0,2019
Pradip Turi,IND,37.0,Jharkhand,0,8th Pass,1635648,0,2019
Pramod Toppo,IND,47.0,Jharkhand,0,Post Graduate,130000,0,2019
Pratap Singh Banara,Ambedkarite Party of India,25.0,Jharkhand,0,Post Graduate,0,0,2019
Prayag Ram,Proutist Sarva Samaj,45.0,Jharkhand,0,Graduate,244200,0,2019
Prem Prakash Paswan,IND,35.0,Jharkhand,0,12th Pass,602150,0,2019
Probina Murmu,IND,34.0,Jharkhand,0,10th Pass,140000,0,2019
Pushpa Sinku,IND,29.0,Jharkhand,0,Post Graduate,125000,0,2019
Qamar Raza Khan,Bhartiya Panchyat Party,34.0,Jharkhand,0,Others,0,0,2019
Raghunath Mahli,IND,47.0,Jharkhand,0,8th Pass,1804321,250000,2019
Raj Kumar Yadav,CPI(ML)(L),46.0,Jharkhand,4,10th Pass,14941593,3514000,2019
Rajendra Dasaundhi,IND,47.0,Jharkhand,0,Graduate,657329,0,2019
Rajendra Sahu,IND,41.0,Jharkhand,0,10th Pass,84976547,58992436,2019
Rajesh Besra,IND,33.0,Jharkhand,0,Graduate,0,0,2019
Rajesh Kumar,IND,54.0,Jharkhand,0,8th Pass,955551,0,2019
Rajesh Kumar Singh,IND,51.0,Jharkhand,0,Graduate,24038468,14943313,2019
Rajesh Ranjan,SUCI(C),38.0,Jharkhand,0,Post Graduate,1544940,0,2019
Rajesh Thapa,IND,31.0,Jharkhand,0,10th Pass,100800,0,2019
Rajni Devi,Jai Prakash Janata Dal,39.0,Jharkhand,0,Literate,0,0,2019
Raju Mahto,IND,52.0,Jharkhand,1,Graduate,2007000,178000,2019
Rakesh Kumar,IND,42.0,Jharkhand,0,Graduate,7400000,0,2019
Ram Lal Mahto,SUCI(C),69.0,Jharkhand,0,Graduate,2187849,0,2019
Ram Tahal. Choudhary,IND,77.0,Jharkhand,0,10th Pass,45998584,0,2019
Ramanand Das,Bhartiya Sarvodaya Party,51.0,Jharkhand,0,Graduate,0,0,2019
Ramavtar Mahto,IND,34.0,Jharkhand,0,12th Pass,1790000,0,2019
Ramesh Tudu,IND,25.0,Jharkhand,0,10th Pass,1707200,0,2019
Rameshi Ram,IND,63.0,Jharkhand,0,Graduate,10725000,1400000,2019
Rameshwar Pd Yadav,IND,44.0,Jharkhand,0,Post Graduate,1342200,67000,2019
Rameshwar Ram Kushwaha,AIFB,49.0,Jharkhand,0,Graduate,0,0,2019
Ramji Paswan,IND,65.0,Jharkhand,1,Graduate,6801000,50000,2019
Ramjit Mahto,Proutist Sarva Samaj,38.0,Jharkhand,0,Post Graduate,3000000,60000,2019
Ranjit Kumar Singh,Jharkhand Party,54.0,Jharkhand,0,Graduate,20915000,0,2019
Ranjit Mahto,Peoples Party of India (Democratic),54.0,Jharkhand,0,Post Graduate,1672800,0,2019
Raska Soren,IND,68.0,Jharkhand,0,8th Pass,0,0,2019
Rasul Baksh,BSP,64.0,Jharkhand,1,Literate,16481200,0,2019
Sabita Kaibarto,Aihra National Party,35.0,Jharkhand,0,12th Pass,2785000,0,2019
Sagar Ram,Akhil Bharat Hindu Mahasabha,43.0,Jharkhand,0,Illiterate,5778100,43000,2019
Samuel Tudu,IND,45.0,Jharkhand,0,8th Pass,47000,0,2019
Saniya Oraon,IND,49.0,Jharkhand,1,8th Pass,0,0,2019
Sanjay Oraon,IND,41.0,Jharkhand,0,8th Pass,1352000,0,2019
Sanjay Paswan,IND,34.0,Jharkhand,0,8th Pass,50000,0,2019
Sanjay Seth,BJP,60.0,Jharkhand,0,Graduate Professional,14044267,100000,2019
Sanjeev Kumar Mahato,IND,39.0,Jharkhand,0,12th Pass,1830883,0,2019
Sarfaraj Ahmad,BSP,31.0,Jharkhand,1,12th Pass,0,0,2019
Sarita Anand,IND,38.0,Jharkhand,0,Graduate,14022115,7093866,2019
Satish Singh,IND,35.0,Jharkhand,0,Graduate Professional,6242098,300000,2019
Satish Soren,Jharkhand Peoples Party,73.0,Jharkhand,0,Graduate,3936986,0,2019
Satyendra Kumar Paswan,IND,40.0,Jharkhand,0,12th Pass,10585000,200000,2019
Senapati Murmu,CPI,45.0,Jharkhand,0,10th Pass,0,0,2019
Shailesh Kumar Singh,IND,49.0,Jharkhand,0,Graduate,30068000,0,2019
Sharvan Kumar Panna,BSP,40.0,Jharkhand,0,Literate,1973500,50000,2019
Shaukat Ali,Bharatiya Momin Front,52.0,Jharkhand,0,8th Pass,1710000,550000,2019
Shekh Akhir Uddin,Jharkhand Party (Naren),54.0,Jharkhand,2,8th Pass,265000,50000,2019
Shibu Singh,Bhartiya Manavadhikaar Federal Party,46.0,Jharkhand,0,Graduate,0,0,2019
Shibu Soren,JMM,72.0,Jharkhand,0,10th Pass,72593962,14999229,2019
Shivnath Saw,AIFB,33.0,Jharkhand,0,10th Pass,3318988,0,2019
Shravan Kumar Ravi,IND,37.0,Jharkhand,0,10th Pass,955600,22000,2019
Shyam Narayan Bhuiya,Bahujan Mukti Party,61.0,Jharkhand,2,8th Pass,17130000,0,2019
Sibil Kandulna,Rashtriya Sangail Party,64.0,Jharkhand,0,Graduate,0,0,2019
Siddharth Gautam,IND,33.0,Jharkhand,2,10th Pass,17651935,0,2019
Sidheshwar Singh,SUCI(C),72.0,Jharkhand,0,Literate,819326,0,2019
Simmi Suman,IND,32.0,Jharkhand,0,Post Graduate,10555000,5700000,2019
Sohrab Shah,Bahujan Mukti Party,56.0,Jharkhand,0,Literate,60000,0,2019
Stephan Besra,BSP,40.0,Jharkhand,0,10th Pass,0,0,2019
Subhash Prasad Yadav,RJD,52.0,Jharkhand,3,Graduate,53288310,5208407,2019
Subodh Kant Sahay,INC,67.0,Jharkhand,1,Graduate,73566185,11873779,2019
Subrat Kumar Pradhan,Ambedkarite Party of India,53.0,Jharkhand,0,Graduate Professional,325043,0,2019
Sudarshan Bhagat,BJP,52.0,Jharkhand,0,Graduate,12947303,525000,2019
Sudhir Kumar Mahato,Bahujan Mukti Party,53.0,Jharkhand,0,Graduate Professional,0,0,2019
Sukhdeo Bhagat,INC,57.0,Jharkhand,1,Post Graduate,20094142,3935029,2019
Sukhram Herenj,IND,65.0,Jharkhand,0,Graduate,125500,0,2019
Sunil Kumar Singh,BJP,55.0,Jharkhand,0,Post Graduate,226209137,1889051,2019
Sunil Soren,BJP,39.0,Jharkhand,0,12th Pass,4737559,685516,2019
Sunita Munda,Ambedkarite Party of India,28.0,Jharkhand,0,Post Graduate,0,0,2019
Sunita Tudu,IND,32.0,Jharkhand,0,Graduate Professional,16688140,1100000,2019
Surya Singh Besra,Jharkhand Peoples Party,57.0,Jharkhand,1,Post Graduate,12036532,1200000,2019
Sushma Mehta,CPI(ML)(L),40.0,Jharkhand,3,12th Pass,3545751,412090,2019
Tekochand Mahto,IND,28.0,Jharkhand,0,Graduate Professional,2608338,50000,2019
Thakuroon Soren,IND,37.0,Jharkhand,1,5th Pass,0,0,2019
Tuklal Nayak,Hindusthan Nirman Dal,58.0,Jharkhand,0,Post Graduate,2497500,0,2019
Uday Kumar Paswan,Jan Sangharsh Virat Party,,Jharkhand,0,10th Pass,477000,0,2019
Umesh Kumar Paswan,Voters Party International,34.0,Jharkhand,0,10th Pass,1000000,50000,2019
Umesh Paswan,IND,55.0,Jharkhand,0,Literate,179496,20000,2019
Varun Kumar,IND,29.0,Jharkhand,0,Graduate,0,0,2019
Vijay Kumar,IND,28.0,Jharkhand,0,12th Pass,2116596,0,2019
Vijay Kumar Hansdak,JMM,36.0,Jharkhand,0,10th Pass,12919555,2743560,2019
Vijay Ram,IND,36.0,Jharkhand,0,8th Pass,131000,0,2019
Vikas Chandra Sharma,CPI(ML) Red Star,40.0,Jharkhand,0,Post Graduate,112000,0,2019
Vinod Kumar,BSP,62.0,Jharkhand,0,Graduate,0,0,2019
Vishnu Dayal Ram,BJP,68.0,Jharkhand,0,Graduate,32273873,90922,2019
Yogendra Yadav,IND,26.0,Jharkhand,0,Graduate Professional,1905000,0,2019
Zaffar Obaid,BSP,46.0,Jharkhand,0,Doctorate,873613,0,2019
A Narayanaswamy,BJP,62.0,Karnataka,0,Graduate,96197642,0,2019
A T Dadakhalandar,IND,37.0,Karnataka,0,10th Pass,130139,20403,2019
A. Christhuraj,IND,41.0,Karnataka,0,10th Pass,691000,375000,2019
A. Devadas,SUCI(C),51.0,Karnataka,0,8th Pass,1943531,0,2019
A.Raju,BSP,58.0,Karnataka,0,Graduate,0,0,2019
Abdul Azeez,Karnataka Pragnyavantha Janatha Party,46.0,Karnataka,0,8th Pass,622054,58000,2019
Abdul Basheer,IND,71.0,Karnataka,0,10th Pass,1350000,10132000,2019
Abdul Hameed,IND,42.0,Karnataka,0,5th Pass,668000,0,2019
Abdul Karim Hashimpeer Desai,IND,61.0,Karnataka,0,Post Graduate,16599316,12400000,2019
Abdul Nazeer Sab,IND,59.0,Karnataka,0,5th Pass,0,0,2019
Abdul Rahman,IND,34.0,Karnataka,0,8th Pass,334000,1840000,2019
Abdulkarim Desai,IND,61.0,Karnataka,0,Post Graduate,8599316,3100000,2019
Abdus Sattar Mujahed,Akhil Bharatiya Muslim League (Secular),53.0,Karnataka,1,Graduate,2585000,0,2019
Adagal Rajendra,Bahujan Mukti Party,43.0,Karnataka,0,12th Pass,1858950,850000,2019
Ahmed Khan,Bahujan Maha Party,33.0,Karnataka,0,10th Pass,0,0,2019
Alagudu Lingaraju,IND,30.0,Karnataka,0,Graduate Professional,1146000,0,2019
Alanguru Kanakalakshmi,IND,30.0,Karnataka,0,10th Pass,3920000,0,2019
Alexander,IND,61.0,Karnataka,1,Graduate,30510500,850000,2019
Alishan. S,IND,64.0,Karnataka,0,Post Graduate,22700000,0,2019
Ambresh Kencha,Uttama Prajaakeeya Party,36.0,Karnataka,0,Graduate,0,0,2019
Ambrose D Mello,IND,51.0,Karnataka,0,Post Graduate,70000,0,2019
Amirtha Jai Kumar Essac Yesaiah,Karnataka Karmikara Paksha,43.0,Karnataka,0,Others,213000,0,2019
Amrith Shenoy P,IND,41.0,Karnataka,1,Post Graduate,284900000,3425000,2019
Anand Asnotikar,JD(S),39.0,Karnataka,1,Post Graduate,721916901,23800806,2019
Anand Jivan Ram,IND,33.0,Karnataka,0,10th Pass,0,0,2019
Anand Kumar. M,IND,45.0,Karnataka,0,10th Pass,14177000,2850000,2019
Anand Ramesh Patil,IND,54.0,Karnataka,0,Graduate Professional,866102,250000,2019
Anantkumar Hegde,BJP,51.0,Karnataka,4,12th Pass,84755455,41016655,2019
Angadi Suresh,BJP,63.0,Karnataka,0,Graduate Professional,366164525,198479638,2019
Anil Baban Hegade,IND,42.0,Karnataka,0,10th Pass,0,0,2019
Anita Ashok Shet,IND,52.0,Karnataka,0,10th Pass,6378641,2710000,2019
Annasaheb Shankar Jolle,BJP,55.0,Karnataka,0,12th Pass,344922831,195595693,2019
Annojirao.G,Sarva Janata Party,43.0,Karnataka,0,12th Pass,2926000,0,2019
Appasaheb Shripati Kurane,Bharipa Bahujan Mahasangh,37.0,Karnataka,0,12th Pass,1184890,0,2019
Arun Prasad A,Viduthalai Chiruthaigal Katchi,44.0,Karnataka,0,12th Pass,0,0,2019
Arunachalam Y,Pyramid Party of India,34.0,Karnataka,0,Post Graduate,1599000,0,2019
Arvind Premanand,IND,45.0,Karnataka,0,Graduate Professional,8104000,0,2019
Asharani V,Uttama Prajaakeeya Party,42.0,Karnataka,0,12th Pass,42594246,3200000,2019
Ashok Chakravarthi M.B,Ambedkar Samaj Party,38.0,Karnataka,0,10th Pass,350000,0,2019
Ashutosh Shashikant Kamble,IND,27.0,Karnataka,0,10th Pass,0,0,2019
Ashwathnarayangowda,BJP,59.0,Karnataka,2,10th Pass,293535096,0,2019
Ayub Khan,Indian New Congress Party,43.0,Karnataka,1,8th Pass,60450000,0,2019
Ayubakhan A Pathan,BSP,64.0,Karnataka,0,Graduate Professional,6529968,2665862,2019
B N Chandrappa,INC,64.0,Karnataka,0,Post Graduate,48222730,0,2019
B V Tippeswamy Goshale,IND,48.0,Karnataka,0,8th Pass,0,0,2019
B. Eshwarappa,SHS,40.0,Karnataka,1,8th Pass,304000,1350000,2019
B. G. Sangannavar,IND,36.0,Karnataka,0,Graduate,2268600,0,2019
B. Gopal,IND,50.0,Karnataka,0,8th Pass,850000,489650,2019
B. Krishna Prasad,"Proutist Bloc, India",64.0,Karnataka,0,12th Pass,8110000,550000,2019
B. Raghu,Pyramid Party of India,35.0,Karnataka,0,12th Pass,0,0,2019
B. S. Mallikarjunaiah,IND,45.0,Karnataka,1,Others,15351735,1500000,2019
B. V Naik,INC,53.0,Karnataka,1,Graduate Professional,101129729,5703400,2019
B. Venkana Gouda Nayaka,BSP,37.0,Karnataka,0,Graduate Professional,1706000,0,2019
B.Chikka Nagesha,IND,61.0,Karnataka,0,10th Pass,739626,0,2019
B.K.Hariprasad,INC,64.0,Karnataka,0,Graduate,0,0,2019
B.N.Bache Gowda,BJP,76.0,Karnataka,0,Graduate Professional,1153501141,0,2019
B.Sreenivasulu,IND,41.0,Karnataka,0,Post Graduate,2011625,0,2019
B.Y.Raghavendra,BJP,46.0,Karnataka,2,Graduate Professional,674093851,14150647,2019
Badaroddin Mohammadyusuf Kamdod,BSP,43.0,Karnataka,0,Graduate,18012500,0,2019
Balaji Dyamanna Waddar,IND,34.0,Karnataka,1,10th Pass,0,0,2019
Balakrishna Arjun Patil,IND,39.0,Karnataka,0,Post Graduate,2200858,37500,2019
Bandimath Sharanayya,Uttama Prajaakeeya Party,37.0,Karnataka,0,8th Pass,63000,0,2019
Barkath Ali,IND,50.0,Karnataka,0,12th Pass,1338417,0,2019
Basanagouda Ramanagouda Meti,Secular Democratic Congress,47.0,Karnataka,0,10th Pass,10775000,787000,2019
Basavaraj. S. Desai,IND,48.0,Karnataka,0,10th Pass,0,0,2019
Bhagwanth Khuba,BJP,50.0,Karnataka,1,Graduate Professional,51836416,10239000,2019
Bhagya.S,IND,43.0,Karnataka,0,Others,87780000,7878679,2019
Bommoji Ramappa Siddappa,IND,65.0,Karnataka,0,Graduate Professional,3783500,0,2019
Brahmanand.N,IND,52.0,Karnataka,0,8th Pass,34225000,0,2019
Buland Deepak Dalavi,IND,44.0,Karnataka,0,12th Pass,0,0,2019
C H Narayanaswamy,IND,62.0,Karnataka,0,5th Pass,3097437,0,2019
C M Manjunatha Swami,IND,36.0,Karnataka,0,Others,2050000,0,2019
C. B. K. Rama,IND,42.0,Karnataka,0,Illiterate,152317000,0,2019
C. Lingegowda,IND,75.0,Karnataka,0,Graduate,2960000,0,2019
C. Ravi Kumar,IND,50.0,Karnataka,0,5th Pass,0,0,2019
C. Shankarappa,IND,53.0,Karnataka,0,10th Pass,5753000,0,2019
C.H.Vijayashankar,INC,62.0,Karnataka,0,Graduate,46434790,3500000,2019
C.J. Aditya,IND,35.0,Karnataka,0,12th Pass,353000,0,2019
C.P. Divakar,Uttama Prajaakeeya Party,44.0,Karnataka,1,Graduate,75815000,4500000,2019
Chaya Rajashankar,Uttama Prajaakeeya Party,50.0,Karnataka,0,Graduate,0,0,2019
Chetak Kumar Yallappa Kamble,IND,33.0,Karnataka,0,Graduate,110000,0,2019
Chetan Chaman,IND,36.0,Karnataka,0,Graduate,1437610,0,2019
Chidanand Harijan,IND,58.0,Karnataka,0,Literate,1465000,270000,2019
Comrade B.Basavalingappa,Marxist Leninist Party of India (Red Flag),42.0,Karnataka,0,12th Pass,4055000,794764,2019
Comrade Vijaykumar,CPI(ML) Red Star,45.0,Karnataka,0,10th Pass,0,0,2019
D C Jayashankara,Aihra National Party,64.0,Karnataka,0,Others,8118000,1000000,2019
D M Madegowda,Republican Sena,38.0,Karnataka,0,10th Pass,849106,489650,2019
D Pennappa Turuvanur,IND,48.0,Karnataka,0,Graduate,530000,0,2019
D Sharadhishayana,IND,67.0,Karnataka,0,Graduate Professional,1600000,0,2019
D. K. Konkate Keroor,Rashtriya Samaj Paksha,42.0,Karnataka,0,Graduate,0,0,2019
D.K. Suresh,INC,52.0,Karnataka,5,12th Pass,3388920717,519320305,2019
D.Palya Khadar Subhan Khan,Samajwadi Janata Party(Karnataka),48.0,Karnataka,0,10th Pass,6450000,0,2019
D.R. Patil,INC,72.0,Karnataka,0,Graduate Professional,53424424,2574740,2019
D.V. Sadananda Gowda,BJP,66.0,Karnataka,0,Graduate Professional,209384539,104302653,2019
Dadasab Siddappa Bagayat,IND,46.0,Karnataka,0,12th Pass,0,0,2019
Dayanand,Ambedkarite Party of India,32.0,Karnataka,0,10th Pass,17000,75000,2019
Deepak Rajesh Coelho,IND,43.0,Karnataka,0,12th Pass,4415000,0,2019
Devendrappa,Uttama Prajaakeeya Party,42.0,Karnataka,0,10th Pass,1576000,0,2019
Dhanamatnalli Venkateshappa,RPI(A),43.0,Karnataka,0,12th Pass,4820000,0,2019
Dhananjay Rajaram Patil,IND,42.0,Karnataka,0,12th Pass,0,0,2019
Dhareppa Mahadev Ardhavar,IND,33.0,Karnataka,0,Graduate Professional,3226500,675000,2019
Dilshaad Sikandar Tahashildar,RPI(A),44.0,Karnataka,0,Literate,95000,0,2019
Dondiba Ramu Rathod,IND,42.0,Karnataka,0,5th Pass,7870917,76000,2019
Dr Chinnappa Y Chikkahagade,BSP,43.0,Karnataka,0,Graduate,8810000,500000,2019
Dr Shivakumara,BSP,42.0,Karnataka,0,Doctorate,0,0,2019
Dr Sridhara Udupa,IND,67.0,Karnataka,0,Graduate Professional,2214000,0,2019
Dr. B. Chandra (Chandregowda),BSP,46.0,Karnataka,1,Graduate Professional,20100180,11200000,2019
Dr. Banuprakash A.S,Pyramid Party of India,43.0,Karnataka,0,Post Graduate,13151631,928000,2019
Dr. C.S.Dwarakanath,BSP,65.0,Karnataka,0,Post Graduate,40844395,0,2019
Dr. M Venkataswamy,RPI(A),64.0,Karnataka,0,Post Graduate,0,0,2019
Dr. M. P. Darakeshwaraiah,IND,60.0,Karnataka,0,Graduate Professional,3194000,0,2019
Dr. Meer Layaq Hussain,IND,58.0,Karnataka,0,Graduate Professional,20000,0,2019
Dr. Philip Mariyan,IND,50.0,Karnataka,0,Others,2218000,0,2019
Dr. Ramesh Babu. V.M.,IND,44.0,Karnataka,0,Post Graduate,145830000,1200000,2019
Dr. Sunita Devanand Chavan,JD(S),42.0,Karnataka,0,Doctorate,0,0,2019
Dr. Umesh G Jadhav,BJP,60.0,Karnataka,0,Post Graduate,37490597,0,2019
Dr.John Basco Philips,Indian Christian Front,47.0,Karnataka,0,Others,130000,0,2019
Dr.Virupakshappa Sadhunavar,INC,69.0,Karnataka,0,Graduate Professional,315866105,225214094,2019
Dundasi Abdulrahiman Mahammad Hanif,IND,49.0,Karnataka,2,Graduate Professional,31990000,400000,2019
Eshwar,INC,57.0,Karnataka,0,Graduate Professional,0,0,2019
Eswara,IND,65.0,Karnataka,0,Graduate,80000,0,2019
Francis Binny Jose,IND,39.0,Karnataka,0,Graduate Professional,625000,450000,2019
G M Siddeshwar,BJP,67.0,Karnataka,0,10th Pass,380164932,14670809,2019
G Nagendra,IND,44.0,Karnataka,0,10th Pass,459000,0,2019
G S Basavaraj,BJP,78.0,Karnataka,0,Graduate Professional,0,0,2019
G Venkatesh Bhovi,IND,58.0,Karnataka,0,10th Pass,3417000,5000,2019
G. Chikkanarayana,Republican Sena,43.0,Karnataka,0,Graduate,950000,0,2019
G. Manjunath,IND,45.0,Karnataka,0,Not Given,24000,0,2019
G. Timmaraju,IND,44.0,Karnataka,0,10th Pass,10000,0,2019
G.D. Rajagopal,IND,49.0,Karnataka,0,10th Pass,0,0,2019
G.M. Mahadeva,IND,42.0,Karnataka,1,Graduate,163450,0,2019
Gaddigoudar Parvatagouda Chandanagouda,BJP,68.0,Karnataka,0,Graduate Professional,43980663,7987991,2019
Gajanan Amrut Thokanekar,IND,51.0,Karnataka,0,12th Pass,212500,0,2019
Ganesh,IND,58.0,Karnataka,0,Illiterate,111000,0,2019
Ganesh Daddikar,IND,42.0,Karnataka,1,Others,0,0,2019
Ganesha B A,Uttama Prajaakeeya Party,27.0,Karnataka,0,Others,216519,0,2019
Gangadhar Badiger,SUCI(C),37.0,Karnataka,0,Graduate Professional,95105,0,2019
Gopal Balavantrao Desai,IND,60.0,Karnataka,0,10th Pass,5800000,250000,2019
Guddappa,BSP,55.0,Karnataka,1,5th Pass,3100000,150000,2019
Gurubasava. P . Rabakavi,Uttama Prajaakeeya Party,25.0,Karnataka,0,12th Pass,0,0,2019
Gurulingaiah,Indian New Congress Party,37.0,Karnataka,0,10th Pass,2000,0,2019
H B Manjappa,INC,51.0,Karnataka,0,10th Pass,30895000,1412482,2019
H Eshwarappa,IND,65.0,Karnataka,0,Literate,2120000,0,2019
H M Chandregowda,Uttama Prajaakeeya Party,65.0,Karnataka,0,12th Pass,124718018,26075626,2019
H. D. Devegowda,JD(S),86.0,Karnataka,0,Others,0,0,2019
H. Suresh Poojary,IND,47.0,Karnataka,0,5th Pass,277000,0,2019
H.Narayana,IND,59.0,Karnataka,0,Literate,95000,0,2019
H.T. Chikkaraju,IND,52.0,Karnataka,0,10th Pass,4050000,1250000,2019
Hanumanthappa D Kabbar,IND,35.0,Karnataka,0,12th Pass,1387000,55000,2019
Hanur Nagaraju,Uttama Prajaakeeya Party,49.0,Karnataka,0,Post Graduate,0,0,2019
Harish Halli,IND,37.0,Karnataka,0,12th Pass,4626000,0,2019
Hashinabanu Tapalvale,IND,55.0,Karnataka,0,Illiterate,80000,0,2019
Hemaraj Veerapur,CPI(ML) Red Star,44.0,Karnataka,0,Graduate,50000,0,2019
Hunsur K. Chandrashekar,Democratic Prajakranthi Party Secularist,40.0,Karnataka,0,Graduate,6375000,0,2019
Irappa Madar,BSP,44.0,Karnataka,0,10th Pass,0,0,2019
Ishwar Patil,Uttama Prajaakeeya Party,37.0,Karnataka,0,10th Pass,1867000,710000,2019
J T Prakash,IND,62.0,Karnataka,0,10th Pass,4563000,0,2019
J. K. Sami,IND,52.0,Karnataka,1,5th Pass,31000,0,2019
Jamindar Maruti,Karnataka Jantha Paksha,37.0,Karnataka,0,Post Graduate,2500000,0,2019
Jayaprasad M.G,BSP,64.0,Karnataka,0,Post Graduate,0,0,2019
Jenifar J. Russell,IND,38.0,Karnataka,0,Graduate Professional,5180922,0,2019
Jigajinagi Ramesh Chandappa,BJP,66.0,Karnataka,0,Graduate,504122985,1600000,2019
Jitendra Subhash Nerle,IND,44.0,Karnataka,0,10th Pass,34771,0,2019
K V Srinivas Kalkere,IND,44.0,Karnataka,0,Graduate,325800,189000,2019
K. B. Vasu,BSP,39.0,Karnataka,2,Graduate,0,0,2019
K. C. Hanumantharaya,BSP,64.0,Karnataka,0,Post Graduate,35028248,0,2019
K. Gulappa,BSP,69.0,Karnataka,0,12th Pass,9378000,300000,2019
K. Somashekhar Yadagiri,SUCI(C),54.0,Karnataka,0,12th Pass,631854,0,2019
K.C. Prakash,IND,54.0,Karnataka,0,10th Pass,3290000,0,2019
K.C.Nagabhushana Reddy,IND,51.0,Karnataka,0,Graduate Professional,0,0,2019
K.C.Vinay Rajavath,IND,26.0,Karnataka,0,Graduate,1855573,600000,2019
