candidate_name,party,age,state,criminal_cases,education,total_assets,liabilities,year
Venkateswarlu Tallada,Alliance of Democratic Reforms Party,54.0,Telangana,0,5th Pass,1599000,0,2024
Venugopal Moyyi,Bahujan Mukti Party,54.0,Telangana,0,8th Pass,0,0,2024
Vijaya,IND,29.0,Telangana,0,12th Pass,40139000,0,2024
Vinod Kumar Boianapalli,BRS,64.0,Telangana,0,Graduate Professional,150656094,6461869,2024
Vinod Rao Tandra,BJP,52.0,Telangana,0,Post Graduate,162558851,342292,2024
Vishnu Vardhan Reddy Thapalakindhi,IND,26.0,Telangana,0,Graduate,26682000,202881,2024
Vishwakarma Sapthagiri,IND,38.0,Telangana,0,Others,0,0,2024
Vutla Ramesh,IND,35.0,Telangana,0,Graduate,1764800,0,2024
Yadishwar Nakka,Telangana Republican Party,38.0,Telangana,3,Post Graduate,2705000,480000,2024
Yakub Sharif Md,IND,40.0,Telangana,0,Post Graduate,18183729,13025758,2024
Yougendar Gatla,Alliance of Democratic Reforms Party,45.0,Telangana,1,10th Pass,229500,110000,2024
Archana Urang,IND,36.0,Tripura,0,8th Pass,53141,0,2024
Arnab Roy,Republican Party of India (A),45.0,Tripura,0,Graduate,2300000,0,2024
Arun Kumar Bhaumik,SUCI(C),69.0,Tripura,0,Graduate,2868742,0,2024
Asish Kumar Saha,INC,64.0,Tripura,0,12th Pass,4413086,1372293,2024
Balaram Debbarma,IND,49.0,Tripura,1,8th Pass,0,0,2024
Biplab Kumar Deb,BJP,53.0,Tripura,0,Graduate,49923347,0,2024
Brajalal Debnath,IND,77.0,Tripura,0,Graduate Professional,5880000,0,2024
Gouri Sankar Nandi,IND,69.0,Tripura,0,12th Pass,1220000,0,2024
Kalpa Mohan Tripura,IND,60.0,Tripura,0,8th Pass,810000,0,2024
Krishna Mohan Jamatia,IND,48.0,Tripura,0,10th Pass,0,0,2024
Kriti Devi Debbarman,BJP,52.0,Tripura,0,Others,859232932,1525809,2024
Milan Pada Murasing,IND,58.0,Tripura,0,10th Pass,50000,0,2024
Rajendra Reang,CPI(M),62.0,Tripura,0,10th Pass,10419177,4532451,2024
Ramendra Reang,IND,33.0,Tripura,0,10th Pass,36200,0,2024
Santojoy Tripura,IND,39.0,Tripura,0,10th Pass,0,0,2024
Satrughna Jamatia,IND,38.0,Tripura,0,8th Pass,45000,0,2024
Shib Chandra Debbarma,IND,69.0,Tripura,0,Graduate Professional,68170468,0,2024
Sri Darshan Kumar Reang,IND,35.0,Tripura,0,Graduate,862826,50000,2024
Ajay Bhatt,BJP,64.0,Uttar Pradesh,0,Graduate Professional,48714988,1905347,2024
Ajay Tamta,BJP,51.0,Uttar Pradesh,0,Graduate,12381663,1909642,2024
Akhalesh Kumar,Akhil Bhartiya Parivar Party,41.0,Uttar Pradesh,1,Post Graduate,600000,200000,2024
Akhtar Ali,BSP,55.0,Uttar Pradesh,0,Literate,5250000,0,2024
Akram Hussain,IND,51.0,Uttar Pradesh,0,10th Pass,0,0,2024
Amar Singh Saini,Peoples Party of India (Democratic),59.0,Uttar Pradesh,0,12th Pass,3763343,0,2024
Anil Baluni,BJP,53.0,Uttar Pradesh,0,Graduate,37798791,0,2024
Arjun Prasad,IND,51.0,Uttar Pradesh,0,8th Pass,2400000,0,2024
Arjun Singh,Akhil Bhartiya Parivar Party,61.0,Uttar Pradesh,0,Post Graduate,27273084,0,2024
Ashish Dhyani,IND,36.0,Uttar Pradesh,0,Post Graduate,0,0,2024
Ashutosh Singh,Uttarakhand Kranti Dal,50.0,Uttar Pradesh,7,Post Graduate,16248483,2553020,2024
Avnish Kumar,IND,25.0,Uttar Pradesh,0,12th Pass,145187,0,2024
Balbir Singh Bhandari,Uttarakhand Samanta Party,65.0,Uttar Pradesh,0,10th Pass,2262664,0,2024
Boby Panwar,IND,26.0,Uttar Pradesh,8,Graduate Professional,146581,160000,2024
Brij Bhushan Karanwal,Bhartiya Rashtriya Ekta Dal,46.0,Uttar Pradesh,0,Post Graduate,0,0,2024
Deependra Singh Negi,IND,47.0,Uttar Pradesh,0,Post Graduate,9303500,2415968,2024
Dheer Singh,BSP,62.0,Uttar Pradesh,5,12th Pass,5700000,0,2024
Dr Mukesh Pant,Sainik Samaj Party,57.0,Uttar Pradesh,0,Doctorate,16060000,200000,2024
Dr Pramod Kumar,Peoples Party of India (Democratic),48.0,Uttar Pradesh,0,Doctorate,1040000,120000,2024
Er Jyoti Prakash Tamta,Bahujan Mukti Party,70.0,Uttar Pradesh,0,Others,0,0,2024
Ganesh Godiyal,INC,58.0,Uttar Pradesh,0,Graduate,54229805,17400000,2024
Hitesh Pathak,IND,32.0,Uttar Pradesh,0,Graduate Professional,2622810,0,2024
Jamil Ahmad,BSP,62.0,Uttar Pradesh,3,Graduate,16513669,0,2024
Jeevan Chandra Upreti,Bharat Ki Lok Jimmedar Party,70.0,Uttar Pradesh,0,Post Graduate,13402465,0,2024
Jot Singh Gunsola,INC,70.0,Uttar Pradesh,0,Graduate,0,0,2024
Karan Singh Saini Engineer,IND,66.0,Uttar Pradesh,0,Others,141075000,0,2024
Kiran Arya,Uttarakhand Parivartan Party,36.0,Uttar Pradesh,0,Post Graduate,300000,0,2024
Lalit Kumar,Peoples Party of India (Democratic),36.0,Uttar Pradesh,0,Post Graduate,146546,0,2024
Mala Rajya Lakshmi Shah,BJP,73.0,Uttar Pradesh,0,12th Pass,2068739424,179000000,2024
Mohan Singh Aswal,Uttarakhand Kranti Dal,52.0,Uttar Pradesh,0,Graduate,0,0,2024
Mukesh Prakash,IND,40.0,Uttar Pradesh,0,12th Pass,154100,0,2024
Narayan Ram,BSP,64.0,Uttar Pradesh,0,5th Pass,684000,0,2024
Navneet Singh Gosain,Rashtriya Uttarakhand Party,54.0,Uttar Pradesh,1,Post Graduate,33433000,1600000,2024
Nemchand,BSP,53.0,Uttar Pradesh,0,8th Pass,3579963,500000,2024
Pawan Kashyap,IND,32.0,Uttar Pradesh,0,5th Pass,0,0,2024
Pradeep Tamta,INC,65.0,Uttar Pradesh,0,Post Graduate,14812909,1145107,2024
Prakash Joshi,INC,54.0,Uttar Pradesh,0,Graduate,22717985,14929000,2024
Prem Dutt Semwal,IND,50.0,Uttar Pradesh,0,Graduate,3041000,80000,2024
Ramesh Kumar Max,IND,35.0,Uttar Pradesh,0,Graduate,2339080,0,2024
Rampal Singh,Peoples Party of India (Democratic),66.0,Uttar Pradesh,0,Post Graduate,0,0,2024
Reshma Panwar,SUCI(C),31.0,Uttar Pradesh,0,Post Graduate,4764,0,2024
Sardar Khan Pappu,IND,62.0,Uttar Pradesh,0,8th Pass,3340000,0,2024
Shib Singh,Uttarakhand Kranti Dal,59.0,Uttar Pradesh,0,Post Graduate,4020700,0,2024
Shyamlal,Bahujan Mukti Party,69.0,Uttar Pradesh,0,Post Graduate,8350000,0,2024
Sonu Kumar,IND,33.0,Uttar Pradesh,0,Others,0,0,2024
Sudesh Tomar,IND,43.0,Uttar Pradesh,0,Post Graduate,1390000,120000,2024
Surendra Singh,Bhartiya Shakti Chetna Party,49.0,Uttar Pradesh,0,12th Pass,211650,0,2024
Suresh Pal,Bhartiya Rashtriya Ekta Dal,49.0,Uttar Pradesh,0,12th Pass,125456,0,2024
Sureshi Devi,Peoples Party of India (Democratic),50.0,Uttar Pradesh,0,10th Pass,176000,0,2024
Trivendra Singh Rawat,BJP,63.0,Uttar Pradesh,0,Post Graduate,0,0,2024
Umesh Kumar Patrakar,IND,46.0,Uttar Pradesh,4,Graduate Professional,755617093,11532120,2024
Vepin Kumar Aggarwal,IND,60.0,Uttar Pradesh,0,12th Pass,19004219,1342822,2024
Vijay Kumar,IND,55.0,Uttar Pradesh,0,8th Pass,8187970,0,2024
Vinod Kumar Sharma,Uttarakhand Samanta Party,67.0,Uttar Pradesh,0,Post Graduate,87015946,0,2024
Virendra Rawat,INC,48.0,Uttar Pradesh,0,Post Graduate,0,0,2024
Abdul Bari,Jai Samta Party,45.0,Uttarakhand,1,Doctorate,5063000,2000000,2024
Abdul Mabood,Apna Desh Party,55.0,Uttarakhand,0,10th Pass,15652700,0,2024
Abhishek Pundir,IND,27.0,Uttarakhand,0,Post Graduate,4736868,846535,2024
Abid Ali,BSP,46.0,Uttarakhand,1,10th Pass,129117700,6488190,2024
Abid Husain,Social Democratic Party Of India,49.0,Uttarakhand,0,Others,0,0,2024
Adarsh Pandey,IND,43.0,Uttarakhand,1,Post Graduate,5226281,0,2024
Aditya Shrivastav,Yuga Thulasi Party,25.0,Uttarakhand,0,Graduate,40770077,0,2024
Aditya Yadav,SP,35.0,Uttarakhand,0,Post Graduate,146267852,23713481,2024
Advocate Santosh Rawat,Dr. Bhimrao Ambedkar Dal,45.0,Uttarakhand,0,Post Graduate,1559000,132000,2024
Afzal Ansari,SP,70.0,Uttarakhand,5,Post Graduate,0,0,2024
Agam Swaroop,Rashtriya Samanta Dal,61.0,Uttarakhand,0,Post Graduate,22056094,0,2024
Ahmad Jiya Khan,Peace Party,35.0,Uttarakhand,0,10th Pass,3007000,0,2024
Ajay,Vishwa Kalyan Rashtriya Manav Samaj Party,34.0,Uttarakhand,0,Graduate,312000,0,2024
Ajay Kumar,BJP,63.0,Uttarakhand,0,Graduate Professional,62572088,0,2024
Ajay Kumar Mishra,IND,53.0,Uttarakhand,0,Graduate,0,0,2024
Ajay Pratap Singh Alias Pintu Saithwar,SP,50.0,Uttarakhand,4,10th Pass,138695400,1498109,2024
Ajay Rai,INC,53.0,Uttarakhand,18,Graduate,26522683,1535243,2024
Ajay Yadav,Apna Haq Party,32.0,Uttarakhand,0,Post Graduate,4420000,0,2024
Ajeet Kumar Patel,Pragatisheel Samaj Party,36.0,Uttarakhand,0,12th Pass,31250000,0,2024
Ajeet Pratap,IND,36.0,Uttarakhand,0,Graduate Professional,0,0,2024
Ajendra Singh Lodhi,SP,53.0,Uttarakhand,0,12th Pass,50237175,7485000,2024
Akhand Pratap Singh,IND,56.0,Uttarakhand,0,Post Graduate,11154000,2000000,2024
Akhilesh Pratap Singh,INC,63.0,Uttarakhand,0,Post Graduate,42734648,8293160,2024
Akhilesh Tripathi,IND,50.0,Uttarakhand,0,Graduate Professional,16592500,1840000,2024
Akhilesh Yadav,SP,50.0,Uttarakhand,3,Graduate Professional,0,0,2024
Akshaya Yadav,SP,37.0,Uttarakhand,3,Graduate Professional,1364348650,116561358,2024
Alok Mishra,IND,34.0,Uttarakhand,0,Graduate,526000,0,2024
Alok Misra,INC,63.0,Uttarakhand,5,Post Graduate,355966144,47288390,2024
Alok Verma,Rashtriya Shoshit Samaj Party,51.0,Uttarakhand,1,Post Graduate,78473726,1000000,2024
Amar Nath Singh Maurya,SP,54.0,Uttarakhand,2,Graduate Professional,0,0,2024
Amar Singh,IND,57.0,Uttarakhand,0,Graduate,6055658,105000,2024
Amar Singh,IND,51.0,Uttarakhand,0,Illiterate,3398960,0,2024
Amar Singh,Bharatiya Rashtriya Morcha,55.0,Uttarakhand,0,12th Pass,1915000,5000,2024
Amar Singh Chaudhary,Aazad Samaj Party (Kanshi Ram),50.0,Uttarakhand,0,12th Pass,34373562,10250000,2024
Amarjeet Singh Jatav,IND,34.0,Uttarakhand,1,Post Graduate,0,0,2024
Amarpal,SP,56.0,Uttarakhand,9,12th Pass,396631454,1050000,2024
Ambedakari Hasanuram Ambedakari,IND,69.0,Uttarakhand,1,Literate,12963,0,2024
Ambrish Dev Gupta,Bharat Mahaparivar Party,43.0,Uttarakhand,0,Graduate,32100,274000,2024
Amita Bharati,IND,36.0,Uttarakhand,0,Post Graduate,31040448,4517713,2024
Amiy Upadhyay,IND,41.0,Uttarakhand,0,Graduate,0,0,2024
Amresh Thakur,IND,51.0,Uttarakhand,0,8th Pass,260125,0,2024
Anand Bhadauriya,SP,46.0,Uttarakhand,4,Post Graduate,99723807,960867,2024
Anand Kumar,Rashtra Nirman Party,67.0,Uttarakhand,0,Doctorate,23269912,0,2024
Anand Kumar,BJP,49.0,Uttarakhand,0,Doctorate,92623979,14128198,2024
Anand Kumar Gautam,IND,34.0,Uttarakhand,0,Graduate,0,0,2024
Anand Kumar Yadav Alias Anand Kumar Fauji,Bharatheeya Jawan Kisan Party,39.0,Uttarakhand,0,Post Graduate,5252000,400000,2024
Anil Kumar,Eklavya Samaj Party,47.0,Uttarakhand,0,Others,12013508,578000,2024
Anil Kumar Rawat,Rashtriya Janshakti Samaj Party,37.0,Uttarakhand,2,Post Graduate,1836276,950000,2024
Anil Kumar Tiwari,IND,56.0,Uttarakhand,0,10th Pass,3573745,127733,2024
Anis Ahmed Khan (Phool Babu),BSP,57.0,Uttarakhand,0,Graduate,0,0,2024
Ankit Shah,Bharatiya Yuva Jan Ekta Party,41.0,Uttarakhand,0,Graduate,348688,0,2024
Ankur,IND,30.0,Uttarakhand,0,Graduate,101000,0,2024
Annu Tandon,SP,66.0,Uttarakhand,1,Graduate,798904449,124450048,2024
Anoop Pradhan Balmiki,BJP,44.0,Uttarakhand,1,12th Pass,41363952,17100000,2024
Anshay Kalra,BSP,30.0,Uttarakhand,2,10th Pass,0,0,2024
Ansul Gupta,Rashtriya Jan Karmath Party,42.0,Uttarakhand,0,Post Graduate,22744954,3600000,2024
Anuj Swaroop Shukla,IND,37.0,Uttarakhand,0,Graduate Professional,974500,0,2024
Anuj Varshney,IND,46.0,Uttarakhand,0,Graduate Professional,1094259,260000,2024
Anupam Kumar,Kisan Kranti Dal,34.0,Uttarakhand,0,Post Graduate,216558,0,2024
Anupam Kumar Tripathi,Bhartiya Shakti Chetna Party,47.0,Uttarakhand,0,Graduate,0,0,2024
Anupriya Patel,Apna Dal (Soneylal),43.0,Uttarakhand,2,Post Graduate,42241754,9805603,2024
Anurag Sharma,BJP,59.0,Uttarakhand,0,Post Graduate,2120765800,14948530,2024
Aram Singh,Peoples Party of India (Democratic),72.0,Uttarakhand,0,5th Pass,8162000,0,2024
Arshad Warsi,Minorities Democratic Party,44.0,Uttarakhand,6,Literate,32506000,0,2024
Arun Govil,BJP,72.0,Uttarakhand,0,Graduate,0,0,2024
Arun Kumar,IND,52.0,Uttarakhand,1,12th Pass,902000,0,2024
Arun Kumar Pandey,Hindustan Samaj Party,40.0,Uttarakhand,0,Post Graduate,520000,0,2024
Arun Kumar Sagar,BJP,47.0,Uttarakhand,0,12th Pass,58317453,2521626,2024
Arunima Pandey,IND,48.0,Uttarakhand,0,Post Graduate,42914976,25333,2024
Arunima Pandey,IND,48.0,Uttarakhand,0,Post Graduate,0,0,2024
Arvind Kumar,Bhartiya Awam Party (Rastriya),26.0,Uttarakhand,0,10th Pass,3104404,0,2024
Arvind Kumar Bharti,Rashtriya Samanta Dal,32.0,Uttarakhand,0,Graduate Professional,6902965,1099000,2024
Arvind Kumar Patel,Sardar Patel Siddhant Party,36.0,Uttarakhand,0,Graduate,7297040,54000,2024
Arvind Kumar Srivastava,IND,39.0,Uttarakhand,2,Post Graduate,93969,0,2024
Arvind Sen,CPI,64.0,Uttarakhand,2,Post Graduate,0,0,2024
Asha Devi,Swatantrata Abhivyakti Party,38.0,Uttarakhand,0,8th Pass,7810000,50000,2024
Ashish Gangwar,IND,28.0,Uttarakhand,0,Graduate Professional,11030671,0,2024
Ashish Kumar,IND,41.0,Uttarakhand,0,Post Graduate,1413000,0,2024
Ashok Gupta,IND,39.0,Uttarakhand,0,10th Pass,404500,0,2024
Ashok Kumar,IND,59.0,Uttarakhand,2,Graduate,0,0,2024
Ashok Kumar Kannaujiya,CPI,60.0,Uttarakhand,0,Graduate Professional,4701500,0,2024
Ashok Kumar Pandey,BSP,68.0,Uttarakhand,0,Post Graduate,82490686,1679869,2024
Ashok Kumar Rawat,BJP,57.0,Uttarakhand,0,Post Graduate,129670318,24861056,2024
Ashok Paswan,Sabhi Jan Party,50.0,Uttarakhand,1,Post Graduate,9257950,0,2024
Ashok Paswan,Sabhi Jan Party,50.0,Uttarakhand,1,Post Graduate,0,0,2024
Ashok Singh,Samaj Vikas Kranti Party,56.0,Uttarakhand,2,Graduate,93136000,0,2024
Ashutosh Pathak,Aam Janta Party (India),25.0,Uttarakhand,0,12th Pass,21000,0,2024
Ather Jamal Lari,BSP,70.0,Uttarakhand,1,Graduate,19966107,760000,2024
Atul Garg,BJP,66.0,Uttarakhand,0,12th Pass,269782311,12901326,2024
Aurangjeb,IND,34.0,Uttarakhand,0,12th Pass,0,0,2024
Avadhesh Verma,IND,49.0,Uttarakhand,0,Post Graduate,3837100,0,2024
Avaneesh Kumar,IND,31.0,Uttarakhand,0,Graduate Professional,1147828,0,2024
Avdesh Kumar,IND,30.0,Uttarakhand,0,Graduate,24923,0,2024
Avdhesh,IND,43.0,Uttarakhand,0,Graduate,495000,0,2024
Awadesh Kumar,IND,51.0,Uttarakhand,0,Post Graduate,0,0,2024
Awadhesh Kumar Chauhan,Janta Kranti Party (Rashtravadi),52.0,Uttarakhand,0,12th Pass,3281900,0,2024
Awadhesh Prasad,SP,79.0,Uttarakhand,1,Post Graduate,52967071,1000000,2024
Aysha Bi,IND,44.0,Uttarakhand,0,Literate,2545400,0,2024
B R Ahirwar,BSP,61.0,Uttarakhand,1,Post Graduate,123083227,0,2024
Babooram,IND,51.0,Uttarakhand,0,Graduate,0,0,2024
Babu Singh Kushwaha,SP,57.0,Uttarakhand,25,12th Pass,200149000,28255000,2024
Babulal,Log Party,67.0,Uttarakhand,0,Graduate,7272950,206725,2024
Badri Nath,IND,39.0,Uttarakhand,0,Graduate,833476,1073000,2024
Balindar,Janta Kranti Party (Rashtravadi),34.0,Uttarakhand,0,Graduate Professional,371000,0,2024
Balkrishna Chauhan,BSP,75.0,Uttarakhand,0,Post Graduate,0,0,2024
Bechulal,IND,64.0,Uttarakhand,0,Literate,2441000,0,2024
Bhagat Ram,SP,71.0,Uttarakhand,1,Post Graduate,50822508,820000,2024
Bhagwandin Pasi,Moulik Adhikar Party,59.0,Uttarakhand,0,10th Pass,2622500,0,2024
Bhagwat Saran Gangwar,SP,68.0,Uttarakhand,2,12th Pass,33663477,0,2024
Bhanu Pratap Singh,IND,39.0,Uttarakhand,0,12th Pass,0,0,2024
Bhanu Pratap Singh Dohre,IND,38.0,Uttarakhand,0,Post Graduate,18478040,0,2024
Bhanu Pratap Singh Verma,BJP,66.0,Uttarakhand,0,Post Graduate,9659844,0,2024
Bharat Ram,Pachchasi Parivartan Samaj Party,47.0,Uttarakhand,0,8th Pass,4711388,0,2024
Bhim Prakash Jigyasu,Viro Ke Vir Indian Party,60.0,Uttarakhand,0,Post Graduate,11094000,1900000,2024
Bhim Rajbhar,BSP,55.0,Uttarakhand,0,Post Graduate,0,0,2024
Bhimrao Ambedkar,BSP,56.0,Uttarakhand,0,Post Graduate,10382000,3950000,2024
Bhishma Shankar Alias Kushal Tiwari,SP,59.0,Uttarakhand,0,12th Pass,309164239,7417408,2024
Bholanath (B.P. Saroj),BJP,63.0,Uttarakhand,0,Graduate,282443937,0,2024
Bhupendra Kumar Maurya,Peoples Party of India (Democratic),48.0,Uttarakhand,0,Post Graduate,13745281,0,2024
Bhupendra Pal Alias Bhuppi Bhai,Rashtriya Shoshit Samaj Party,37.0,Uttarakhand,0,Post Graduate,0,0,2024
Bhuvanendra Narayan Singh,IND,36.0,Uttarakhand,0,Post Graduate,25193117,0,2024
Bhuvnesh Kumari,Samyak Party,40.0,Uttarakhand,0,8th Pass,726000,0,2024
Bijendra Singh,SP,67.0,Uttarakhand,2,Graduate,119229988,650000,2024
Birbal Singh,Vishal Janta Party,71.0,Uttarakhand,0,Post Graduate,57867880,0,2024
Birendra Singh,SP,65.0,Uttarakhand,3,Graduate,0,0,2024
Birendra Singh,IND,64.0,Uttarakhand,3,Graduate Professional,53214884,5418301,2024
Brahma Prasad,Lok Jan Sangharsh Party,52.0,Uttarakhand,1,Post Graduate,5329000,0,2024
Brajendra Dutt Tripathi Alias B. D. Tripathi,Adarshwaadi Congress Party,50.0,Uttarakhand,0,Post Graduate,211450,0,2024
Brij Mohan,IND,50.0,Uttarakhand,0,12th Pass,10301425,445675,2024
Brijesh,Abhay Samaj Party,43.0,Uttarakhand,1,Post Graduate,0,0,2024
Brijesh Kumar,Prithviraj Janshakti Party,31.0,Uttarakhand,0,12th Pass,541500,0,2024
Brijesh Kumar Pal,Rashtra Uday Party,33.0,Uttarakhand,0,Others,695367,0,2024
Brijesh Kumar Saroj,Prabuddhwadi Bahujan Morcha,43.0,Uttarakhand,0,Post Graduate,760000,0,2024
Brijesh Kumar Vikram,Rashtriya Samaj Paksha,41.0,Uttarakhand,0,Others,434371,0,2024
Brijesh Kumar Yadav,Kisan Vishwa Party,56.0,Uttarakhand,0,Graduate,0,0,2024
Buddh Priya Karmraj Rahul,IND,39.0,Uttarakhand,0,Post Graduate,1013000,0,2024
Chandan Chauhan,Rashtriya Lok Dal,35.0,Uttarakhand,3,Graduate Professional,78426582,2572810,2024
Chandan Singh,IND,47.0,Uttarakhand,0,Graduate,2155000,0,2024
Chandan Singh,Apna Dal (Kamerawadi),49.0,Uttarakhand,0,Others,4650000,1100000,2024
Chandra Pal,Adarsh Samaj Party,76.0,Uttarakhand,0,Doctorate,0,0,2024
Chandra Shekhar Verma,Rashtriya Shoshit Samaj Party,43.0,Uttarakhand,1,Post Graduate,14403311,600000,2024
Chandrashekhar,Aazad Samaj Party (Kanshi Ram),36.0,Uttarakhand,36,Graduate Professional,3986581,0,2024
Chandrawati,IND,42.0,Uttarakhand,0,12th Pass,3898000,0,2024
Chandresh Singh,Bhartiya Shakti Chetna Party,57.0,Uttarakhand,0,Post Graduate,12888469,0,2024
Chandrika Prasad,Janta Kranti Party (Rashtravadi),66.0,Uttarakhand,0,8th Pass,0,0,2024
Chaudhary Saulat Ali,BSP,72.0,Uttarakhand,1,Graduate Professional,63138746,8350000,2024
Chhatra Pal Singh Gangwar,BJP,68.0,Uttarakhand,2,Post Graduate,48788862,7044201,2024
Chhedi Majdoor,IND,40.0,Uttarakhand,0,5th Pass,385812,0,2024
Chhotelal,SP,51.0,Uttarakhand,0,5th Pass,19997783,6954692,2024
Chowdhary Basheer,BSP,47.0,Uttarakhand,9,Literate,0,0,2024
Danveer,IND,47.0,Uttarakhand,1,10th Pass,6818000,450000,2024
Dara Singh Prajapati,BSP,55.0,Uttarakhand,4,10th Pass,217777737,80994983,2024
Daroga Prasad Saroj,SP,71.0,Uttarakhand,3,Graduate,53876725,0,2024
Darwari Alias Darwarilal Chauhan,Janta Kranti Party,60.0,Uttarakhand,0,10th Pass,3193100,0,2024
Daulat Singh,Apna Dal (Kamerawadi),71.0,Uttarakhand,0,Post Graduate,0,0,2024
Deepak,SP,37.0,Uttarakhand,0,Graduate,12310116,1934426,2024
Deepak Kumar,IND,46.0,Uttarakhand,0,12th Pass,29782000,492632,2024
Devatadeen Gautam,IND,48.0,Uttarakhand,0,12th Pass,901000,0,2024
Devendra Singh Alias Bhole Singh,BJP,70.0,Uttarakhand,13,10th Pass,47828524,9902495,2024
Devesh Shakya,SP,42.0,Uttarakhand,1,Post Graduate,0,0,2024
Devvrat Kumar Tyagi,BSP,49.0,Uttarakhand,0,Graduate Professional,58180089,26257071,2024
Dhananjay,IND,51.0,Uttarakhand,0,10th Pass,2226000,0,2024
Dhananjay Kumar Tiwari,Bhartiya Lokvani Party,34.0,Uttarakhand,0,Graduate Professional,5544841,821995,2024
Dhaneshwar,BSP,49.0,Uttarakhand,0,Post Graduate,17620254,115000,2024
Dhanish,IND,32.0,Uttarakhand,0,5th Pass,0,0,2024
Dharm Pal,IND,39.0,Uttarakhand,0,8th Pass,162417,0,2024
Dharmendra Kashyap,BJP,55.0,Uttarakhand,0,10th Pass,73299752,26666852,2024
Dharmendra Pratap,IND,40.0,Uttarakhand,0,Graduate,3126000,30000,2024
Dharmendra Tiwari,Log Party,47.0,Uttarakhand,1,Graduate,4130000,725790,2024
Dharmendra Yadav,SP,45.0,Uttarakhand,4,Post Graduate,0,0,2024
Dharmraj,Al-Hind Party,40.0,Uttarakhand,0,12th Pass,20500,0,2024
Dheeraj Srivastav,Pragatisheel Samaj Party,30.0,Uttarakhand,0,Others,445500,0,2024
Dhirendra Kumar Tiwari,IND,58.0,Uttarakhand,0,Graduate,1400000,0,2024
Dhirendra Singh Bhadauriya,Subhashwadi Bhartiya Samajwadi Party (Subhas Party),44.0,Uttarakhand,0,12th Pass,763723,0,2024
Dhyan Singh,IND,68.0,Uttarakhand,1,Graduate,0,0,2024
Dileep Sharma Ad.,IND,41.0,Uttarakhand,0,Graduate Professional,630000,0,2024
Dileep Singh,Akhil Bhartiya Apna Dal,40.0,Uttarakhand,1,Post Graduate,7256000,0,2024
Dimple Yadav,SP,46.0,Uttarakhand,0,Graduate,420262015,9985548,2024
Dinesh,Bhartiya Shakti Chetna Party,51.0,Uttarakhand,0,8th Pass,1208952,0,2024
Dinesh Chandra Maurya,Janshakti Samta Party,53.0,Uttarakhand,0,Post Graduate,0,0,2024
Dinesh Kumar,IND,53.0,Uttarakhand,0,Post Graduate,30000,0,2024
Dinesh Kumar Patel,Sardar Patel Siddhant Party,28.0,Uttarakhand,0,Graduate,72000,0,2024
Dinesh Kumar Yadav,IND,39.0,Uttarakhand,0,12th Pass,2640867,0,2024
Dinesh Lal Yadav (Nirahua),BJP,45.0,Uttarakhand,1,12th Pass,94063536,8113319,2024
Dinesh Pratap Singh,BJP,56.0,Uttarakhand,0,Graduate,0,0,2024
Dinesh Sai,IND,31.0,Uttarakhand,0,Graduate Professional,690000,0,2024
Dod Ram Verma,BSP,62.0,Uttarakhand,0,Doctorate,16256189,442799,2024
Dolly Sharma,INC,40.0,Uttarakhand,1,Post Graduate,21379137,0,2024
Dr Bhola Singh,BJP,46.0,Uttarakhand,1,Graduate,36017232,6642427,2024
Dr Himanshu Bhatnagar,Jai Hind National Party,52.0,Uttarakhand,0,12th Pass,0,0,2024
Dr Neeraj,IND,56.0,Uttarakhand,0,Graduate,42933796,0,2024
Dr Rajkumar Sangwan,Rashtriya Lok Dal,63.0,Uttarakhand,3,Doctorate,4799426,0,2024
Dr Ram Shankar Katheria,BJP,59.0,Uttarakhand,3,Doctorate,40477655,37793056,2024
Dr Rameshwar Singh,IND,50.0,Uttarakhand,1,Doctorate,59104232,15552000,2024
Dr Rashid,Peace Party,48.0,Uttarakhand,0,Post Graduate,0,0,2024
Dr Shiv Shankar Indian,Most Backward Classes Of India,41.0,Uttarakhand,0,Graduate Professional,1690112,0,2024
Dr. Arvind Rajbhar,Suheldev Bharatiya Samaj Party,35.0,Uttarakhand,1,Doctorate,11091428,958183,2024
Dr. Brijesh Kumar,BSP,44.0,Uttarakhand,0,Doctorate,26683481,9800000,2024
Dr. Jayveer Singh Dhangar,Rashtra Uday Party,47.0,Uttarakhand,0,Post Graduate,10161000,0,2024
Dr. Mahendra Nath Pandey,BJP,67.0,Uttarakhand,0,Doctorate,0,0,2024
Dr. Mahendra Singh Nagar,SP,68.0,Uttarakhand,1,Graduate Professional,87673194,0,2024
Dr. Mahesh Sharma,BJP,64.0,Uttarakhand,0,Graduate Professional,838209103,22689478,2024
Dr. Naval Kishor Shakya,SP,49.0,Uttarakhand,2,Post Graduate,226463798,1792000,2024
Dr. Rashmi Yadav,IND,50.0,Uttarakhand,0,Doctorate,9917275,1177019,2024
Dr. Shyamdhar Tiwari,IND,57.0,Uttarakhand,0,Doctorate,0,0,2024
Dr. Vinod Kumar Bind,BJP,50.0,Uttarakhand,0,Graduate Professional,105766111,29313481,2024
Durgesh Kumar,Rastriya Atal Janta Party,44.0,Uttarakhand,0,Graduate,4541577,300000,2024
Durvijay Singh Shakya,BJP,47.0,Uttarakhand,0,Post Graduate,29921274,8831584,2024
Engg Yogesh Kushwaha,Pragatisheel Samaj Party,54.0,Uttarakhand,0,Others,59363845,0,2024
